t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1574560323,139,0.449837,0.000000,0.000000,0.000000,events/second
1574560326,141,0.451928,0.000000,0.000000,0.000000,events/second
1574560329,142,0.450799,0.000000,0.000000,0.000000,events/second
1574560332,142,0.446541,0.000000,0.000000,0.000000,events/second
1574560335,142,0.442372,0.000000,0.000000,0.000000,events/second
1574560338,142,0.438272,0.000000,0.000000,0.000000,events/second
1574560341,142,0.434252,0.000000,0.000000,0.000000,events/second
1574560344,142,0.430303,0.000000,0.000000,0.000000,events/second
1574560347,145,0.435440,0.000000,0.000000,0.000000,events/second
1574560350,145,0.431554,0.000000,0.000000,0.000000,events/second
1574560353,145,0.427726,0.000000,0.000000,0.000000,events/second
1574560356,145,0.423975,0.000000,0.000000,0.000000,events/second
1574560359,145,0.420292,0.000000,0.000000,0.000000,events/second
1574560362,145,0.416667,0.000000,0.000000,0.000000,events/second
1574560365,145,0.413104,0.000000,0.000000,0.000000,events/second
1574560368,148,0.418077,0.000000,0.000000,0.000000,events/second
1574560371,148,0.414564,0.000000,0.000000,0.000000,events/second
1574560374,148,0.411114,0.000000,0.000000,0.000000,events/second
1574560377,148,0.407714,0.000000,0.000000,0.000000,events/second
1574560380,148,0.404372,0.000000,0.000000,0.000000,events/second
1574560383,148,0.401081,0.000000,0.000000,0.000000,events/second
1574560386,150,0.403227,0.000000,0.000000,0.000000,events/second
1574560389,151,0.402666,0.000000,0.000000,0.000000,events/second
1574560392,151,0.399469,0.000000,0.000000,0.000000,events/second
1574560395,151,0.396324,0.000000,0.000000,0.000000,events/second
1574560398,151,0.393227,0.000000,0.000000,0.000000,events/second
1574560401,151,0.390178,0.000000,0.000000,0.000000,events/second
1574560404,151,0.387179,0.000000,0.000000,0.000000,events/second
1574560407,154,0.391861,0.000000,0.000000,0.000000,events/second
1574560410,154,0.388887,0.000000,0.000000,0.000000,events/second
1574560413,154,0.385962,0.000000,0.000000,0.000000,events/second
1574560416,154,0.383085,0.000000,0.000000,0.000000,events/second
1574560419,154,0.380249,0.000000,0.000000,0.000000,events/second
1574560422,154,0.377455,0.000000,0.000000,0.000000,events/second
1574560425,154,0.374695,0.000000,0.000000,0.000000,events/second
1574560428,157,0.379227,0.000000,0.000000,0.000000,events/second
1574560431,157,0.376497,0.000000,0.000000,0.000000,events/second
1574560434,157,0.373809,0.000000,0.000000,0.000000,events/second
1574560437,157,0.371160,0.000000,0.000000,0.000000,events/second
1574560440,157,0.368546,0.000000,0.000000,0.000000,events/second
1574560443,157,0.365964,0.000000,0.000000,0.000000,events/second
1574560446,159,0.368055,0.000000,0.000000,0.000000,events/second
1574560449,160,0.367818,0.000000,0.000000,0.000000,events/second
1574560452,160,0.365298,0.000000,0.000000,0.000000,events/second
1574560455,160,0.362811,0.000000,0.000000,0.000000,events/second
1574560458,160,0.360359,0.000000,0.000000,0.000000,events/second
1574560461,160,0.357945,0.000000,0.000000,0.000000,events/second
1574560464,160,0.355557,0.000000,0.000000,0.000000,events/second
1574560467,163,0.359824,0.000000,0.000000,0.000000,events/second
1574560470,163,0.357455,0.000000,0.000000,0.000000,events/second
1574560473,163,0.355118,0.000000,0.000000,0.000000,events/second
1574560476,163,0.352815,0.000000,0.000000,0.000000,events/second
1574560479,163,0.350540,0.000000,0.000000,0.000000,events/second
1574560482,163,0.348289,0.000000,0.000000,0.000000,events/second
