t,value
1574562159,33291456
1574562162,33414592
1574562165,33469504
1574562168,33477952
1574562171,33548928
1574562174,33634624
1574562177,33660288
1574562180,33650624
1574562183,33737920
1574562186,33770880
1574562189,33770880
1574562192,33770880
1574562195,33770880
1574562198,33819968
1574562201,33811776
1574562204,33830016
1574562207,33830016
1574562210,33830016
1574562213,33830016
1574562216,33830016
1574562219,33830016
1574562222,33830016
1574562225,33865408
1574562228,33865408
1574562231,33865408
1574562234,33865408
1574562237,33865408
1574562240,33863104
1574562243,33863744
1574562246,33867840
1574562249,33871104
1574562252,33871104
1574562255,33872640
1574562258,33880704
1574562261,33932608
1574562264,33952960
1574562267,33952960
1574562270,33952960
1574562273,33952960
1574562276,33952960
1574562279,33952960
1574562282,33952960
1574562285,33955264
1574562288,33955264
1574562291,33955264
1574562294,33955264
1574562297,33955264
1574562300,33978560
1574562303,33984576
1574562306,34061056
1574562309,34093632
1574562312,34093632
1574562315,34093632
1574562318,34093632
1574562321,34093632
1574562324,34188992
1574562327,34188992
1574562330,34188992
1574562333,34188992
1574562336,34194368
1574562339,34194368
1574562342,34191744
1574562345,34183872
1574562348,34183872
1574562351,34134784
1574562354,34134784
1574562357,34134784
1574562360,34134400
1574562363,34120576
1574562366,34124800
1574562369,34124800
1574562372,34148544
1574562375,34195328
1574562378,34199168
1574562381,34221952
1574562384,34268928
1574562387,34276160
1574562390,34529664
1574562393,34560832
1574562396,34574784
1574562399,34574784
1574562402,34574784
1574562405,34598848
1574562408,34606976
1574562411,35317504
1574562414,35322176
1574562417,35336320
1574562420,35587456
1574562423,35587456
1574562426,35598976
1574562429,35598976
1574562432,35598976
1574562435,35598976
1574562438,35598976
1574562441,35598976
1574562444,35602944
1574562447,35602944
1574562450,35602944
1574562453,35602944
1574562456,35602944
1574562459,35602944
1574562462,35602944
1574562465,35683584
1574562468,35730880
1574562471,35965440
1574562474,35966528
1574562477,36660864
1574562480,36717312
1574562483,36870144
1574562486,37117568
1574562489,37192704
1574562492,37369984
1574562495,37399360
1574562498,37693568
1574562501,37701952
1574562504,37725056
1574562507,37725056
1574562510,37725056
1574562513,37725056
1574562516,37725056
1574562519,37725056
1574562522,37725056
1574562525,37757120
1574562528,37757120
1574562531,37757120
1574562534,37757120
1574562537,37757120
1574562540,37757120
1574562543,37757120
1574562546,37777344
1574562549,37777344
1574562552,37755776
1574562555,37720960
1574562558,37720512
1574562561,37712064
1574562564,37671552
1574562567,37671552
1574562570,37746496
1574562573,37748544
1574562576,37750528
1574562579,37776320
1574562582,37778432
1574562585,37851520
1574562588,37851520
1574562591,37852480
1574562594,37852480
1574562597,37852480
1574562600,37852480
1574562603,37859584
1574562606,37867840
1574562609,37867840
1574562612,37872320
1574562615,37872320
1574562618,37872320
1574562621,37872320
1574562624,37878656
1574562627,37889664
1574562630,37912448
1574562633,37914560
1574562636,37857344
1574562639,37831872
1574562642,37676160
1574562645,37699264
1574562648,37720832
1574562651,37722944
1574562654,37727680
1574562657,37727680
1574562660,37744768
1574562663,37777088
1574562666,37794944
1574562669,37795456
1574562672,37796736
1574562675,37796736
1574562678,37797376
1574562681,37798528
1574562684,37872128
1574562687,37872128
1574562690,37872128
1574562693,37872128
1574562696,37872128
1574562699,37872128
1574562702,37852544
1574562705,37711872
1574562708,37677888
1574562711,37682432
1574562714,37683072
1574562717,37683072
1574562720,37683072
1574562723,37705792
1574562726,37712960
1574562729,37712960
1574562732,37712960
1574562735,37712960
1574562738,37712960
1574562741,37712960
1574562744,37719488
1574562747,37719488
1574562750,37778176
1574562753,37800704
1574562756,37800704
1574562759,37800704
1574562762,37808256
1574562765,37808256
1574562768,37867968
1574562771,37851904
1574562774,38036352
1574562777,38109120
1574562780,38109120
1574562783,38109120
1574562786,38109120
1574562789,38109120
1574562792,38110912
1574562795,38110912
1574562798,38110912
1574562801,38118912
1574562804,38122240
1574562807,38146496
1574562810,38147264
1574562813,38203392
1574562816,38203392
1574562819,38347200
1574562822,38351936
1574562825,38378880
1574562828,38378880
1574562831,38380736
1574562834,38380736
1574562837,38380736
1574562840,38380864
1574562843,38380864
1574562846,38402112
1574562849,38402112
1574562852,38402112
1574562855,38402112
1574562858,38402112
1574562861,38402112
1574562864,38382592
1574562867,38382592
1574562870,38382592
1574562873,38382592
1574562876,38382592
1574562879,38382592
1574562882,38383488
1574562885,38427264
1574562888,38427264
1574562891,38430912
1574562894,38430912
1574562897,38430912
1574562900,38430912
1574562903,38432576
1574562906,38438784
1574562909,38438784
1574562912,38440768
1574562915,38440768
1574562918,38601472
1574562921,38602816
1574562924,38739968
1574562927,39062400
1574562930,39064576
1574562933,39077888
1574562936,39086400
1574562939,39086400
1574562942,39089344
1574562945,39090176
1574562948,39090176
1574562951,39091712
1574562954,39132224
1574562957,39152064
1574562960,39152064
1574562963,39157056
1574562966,39422656
1574562969,39422656
1574562972,39422656
1574562975,39424000
1574562978,39424000
1574562981,39424000
1574562984,39459008
1574562987,39472768
1574562990,39472768
1574562993,39473408
1574562996,39476288
1574562999,39476288
1574563002,39488128
1574563005,39488832
1574563008,39494144
1574563011,39512064
1574563014,39515392
1574563017,39515392
1574563020,39532416
1574563023,39532416
1574563026,39569984
1574563029,39592512
1574563032,39791168
1574563035,40344512
1574563038,40344512
1574563041,40344512
1574563044,40376768
1574563047,40376768
1574563050,40376768
1574563053,40376768
1574563056,40376768
1574563059,40376768
1574563062,40377984
1574563065,40384192
1574563068,40402176
1574563071,40402176
1574563074,40413120
1574563077,40495872
1574563080,40508416
1574563083,40509440
1574563086,40536640
1574563089,40536640
1574563092,41086464
1574563095,41201408
1574563098,41201408
1574563101,41201408
1574563104,41177152
1574563107,41177152
1574563110,41177152
1574563113,41173824
1574563116,41173824
1574563119,41118784
1574563122,41250816
1574563125,41261440
1574563128,41305728
1574563131,41329664
1574563134,41480576
