t,value
1574562462,45
1574562465,47
1574562468,47
1574562471,47
1574562474,47
1574562477,47
1574562480,47
1574562483,47
1574562486,47
1574562489,47
1574562492,47
1574562495,47
1574562498,47
1574562501,47
1574562504,47
1574562507,46
1574562510,46
1574562513,45
1574562516,45
1574562519,45
1574562522,45
1574562525,46
1574562528,46
1574562531,46
1574562534,45
1574562537,45
1574562540,45
1574562543,45
1574562546,46
1574562549,46
1574562552,46
1574562555,46
1574562558,46
1574562561,46
1574562564,48
1574562567,48
1574562570,47
1574562573,47
1574562576,47
1574562579,46
1574562582,46
1574562585,47
1574562588,47
1574562591,47
1574562594,46
1574562597,46
1574562600,46
1574562603,46
1574562606,47
1574562609,47
1574562612,45
1574562615,45
1574562618,45
1574562621,45
1574562624,46
1574562627,46
1574562630,46
1574562633,45
1574562636,47
1574562639,47
1574562642,47
1574562645,47
1574562648,47
1574562651,47
1574562654,47
1574562657,47
1574562660,47
1574562663,47
1574562666,47
1574562669,46
1574562672,45
1574562675,45
1574562678,45
1574562681,45
1574562684,46
1574562687,46
1574562690,46
1574562693,45
1574562696,45
1574562699,45
1574562702,45
1574562705,47
1574562708,48
1574562711,48
1574562714,48
1574562717,48
1574562720,46
1574562723,47
1574562726,48
1574562729,48
1574562732,46
1574562735,46
1574562738,46
1574562741,45
1574562744,46
1574562747,46
1574562750,47
1574562753,47
1574562756,47
1574562759,45
1574562762,46
1574562765,46
1574562768,47
1574562771,47
1574562774,47
1574562777,47
1574562780,47
1574562783,46
1574562786,46
1574562789,46
1574562792,45
1574562795,46
1574562798,46
1574562801,45
1574562804,46
1574562807,47
1574562810,47
1574562813,47
1574562816,47
1574562819,48
1574562822,48
1574562825,47
1574562828,47
1574562831,46
1574562834,46
1574562837,46
1574562840,45
1574562843,45
1574562846,46
1574562849,46
1574562852,45
1574562855,45
1574562858,45
1574562861,45
1574562864,46
1574562867,46
1574562870,46
1574562873,45
1574562876,45
1574562879,45
1574562882,45
1574562885,46
1574562888,46
1574562891,46
1574562894,45
1574562897,45
1574562900,45
1574562903,45
1574562906,46
1574562909,46
1574562912,45
1574562915,45
1574562918,47
1574562921,47
1574562924,47
1574562927,47
1574562930,47
1574562933,47
1574562936,47
1574562939,47
1574562942,46
1574562945,46
1574562948,46
1574562951,46
1574562954,47
1574562957,47
1574562960,46
1574562963,45
1574562966,47
1574562969,47
1574562972,46
1574562975,45
1574562978,45
1574562981,45
1574562984,47
1574562987,47
1574562990,47
1574562993,47
1574562996,47
1574562999,47
1574563002,46
1574563005,46
1574563008,47
1574563011,47
1574563014,47
1574563017,47
1574563020,47
1574563023,47
1574563026,47
1574563029,47
1574563032,47
1574563035,47
1574563038,46
1574563041,46
1574563044,47
1574563047,47
1574563050,46
1574563053,46
1574563056,46
1574563059,45
1574563062,45
1574563065,46
1574563068,47
1574563071,47
1574563074,47
1574563077,47
1574563080,48
1574563083,48
1574563086,48
1574563089,48
1574563092,47
1574563095,47
1574563098,46
1574563101,46
1574563104,46
1574563107,46
1574563110,46
1574563113,45
1574563116,45
1574563119,47
1574563122,47
1574563125,46
1574563128,47
1574563131,47
1574563134,48
1574563137,48
1574563140,46
1574563143,47
1574563146,47
1574563149,47
1574563152,47
1574563155,47
1574563158,47
1574563161,47
1574563164,48
1574563167,48
1574563170,48
1574563173,47
1574563176,46
1574563179,46
1574563182,45
1574563185,46
1574563188,46
1574563191,46
1574563194,45
1574563197,45
1574563200,45
1574563203,45
1574563206,47
1574563209,47
1574563212,46
1574563215,46
1574563218,45
1574563221,45
1574563224,47
1574563227,47
1574563230,46
1574563233,46
1574563236,46
1574563239,47
1574563242,47
1574563245,47
1574563248,47
1574563251,47
1574563254,47
1574563257,47
1574563260,47
1574563263,47
1574563266,46
1574563269,46
1574563272,45
1574563275,45
1574563278,45
1574563281,45
1574563284,46
1574563287,46
1574563290,46
1574563293,45
1574563296,45
1574563299,47
1574563302,47
1574563305,47
1574563308,47
1574563311,47
1574563314,47
1574563317,47
1574563320,47
1574563323,47
1574563326,47
1574563329,47
1574563332,46
1574563335,45
1574563338,45
1574563341,46
1574563344,48
1574563347,48
1574563350,48
1574563353,48
1574563356,48
1574563359,48
1574563362,48
1574563365,46
1574563368,47
1574563371,47
1574563374,47
1574563377,47
1574563380,47
1574563383,47
1574563386,47
1574563389,46
1574563392,46
1574563395,47
1574563398,47
1574563401,47
1574563404,47
1574563407,46
1574563410,46
1574563413,47
1574563416,47
1574563419,47
1574563422,47
1574563425,46
1574563428,48
1574563431,48
1574563434,48
1574563437,48
1574563440,48
1574563443,48
1574563446,48
1574563449,48
1574563452,48
1574563455,47
1574563458,46
1574563461,46
1574563464,47
1574563467,47
1574563470,47
1574563473,48
1574563476,48
1574563479,48
1574563482,48
1574563485,48
1574563488,48
1574563491,47
1574563494,48
1574563497,48
1574563500,48
1574563503,48
1574563506,48
1574563509,48
1574563512,48
1574563515,48
1574563518,48
1574563521,48
1574563524,48
1574563527,47
1574563530,46
1574563533,46
1574563536,46
1574563539,45
1574563542,47
1574563545,48
1574563548,48
1574563551,48
1574563554,46
1574563557,46
1574563560,47
1574563563,48
1574563566,48
1574563569,48
1574563572,48
1574563575,47
1574563578,46
1574563581,46
1574563584,46
1574563587,46
1574563590,46
1574563593,45
1574563596,45
1574563599,45
1574563602,45
1574563605,46
1574563608,46
1574563611,46
1574563614,45
1574563617,45
1574563620,45
1574563623,45
1574563626,46
1574563629,46
1574563632,45
1574563635,45
1574563638,45
1574566873,45
1574566875,46
1574566878,46
1574566881,46
1574566884,45
1574566887,45
1574566890,45
1574566893,45
1574566896,46
1574566899,46
1574566902,46
1574566905,45
1574566908,45
1574569113,45
1574569116,45
1574569119,47
1574569122,47
1574569125,46
1574569128,46
1574569131,45
1574569134,45
1574569137,46
1574569140,46
1574569143,46
1574569146,45
1574569149,45
1574570352,45
1574570355,45
1574570358,46
1574570361,46
1574570364,46
1574570367,45
1574570370,45
1574570373,45
1574570376,45
1574570379,46
1574570382,46
1574570385,45
1574571348,45
1574571351,45
1574571354,45
1574571357,46
1574571360,46
1574571363,46
1574571366,47
1574571369,47
1574571372,47
1574571375,48
1574571378,47
1574571381,47
1574571384,47
1574571387,46
1574571390,46
1574571393,46
1574571396,47
1574571399,48
1574571402,48
1574571405,48
1574571408,48
1574571411,47
1574571414,46
1574571417,46
1574571420,46
1574571423,46
1574571426,45
1574571429,45
1574571432,45
1574571435,47
1574571438,48
1574571441,48
1574571444,48
1574571447,46
1574571450,46
1574571453,46
1574571456,45
1574571459,47
1574571462,47
1574571465,47
1574571468,45
1574571471,45
1574571474,45
1574571477,46
1574571480,46
1574571483,46
1574571486,45
1574571489,48
1574571492,48
1574571495,48
1574571498,48
1574571501,47
1574571504,46
1574571507,47
1574571510,48
1574571513,48
1574571516,48
1574571519,47
1574571522,48
1574571525,48
1574571528,48
1574571531,48
1574571534,47
1574571537,47
1574571540,48
1574571543,48
1574571546,48
1574571549,48
1574571552,48
1574571555,48
1574571558,48
1574571561,48
1574571564,48
1574571567,46
1574571570,47
1574571573,47
1574571576,46
1574571579,46
1574571582,48
1574571585,48
1574571588,48
1574571591,47
1574571594,46
1574571597,46
1574571600,46
1574571603,46
1574571606,45
1574571609,45
1574571612,45
1574571615,45
1574571618,46
1574571621,46
1574571624,46
1574571627,47
1574571630,47
1574571633,47
1574571636,47
1574571639,47
1574571642,46
1574571645,45
1574571648,45
1574571651,47
1574571654,47
1574571657,46
1574571660,47
1574571663,47
1574571666,47
1574571669,47
1574571672,46
1574571675,46
1574571678,48
1574571681,49
1574571684,48
1574571687,47
1574571690,46
1574571693,46
1574571696,46
1574571699,46
1574571702,46
1574571705,45
1574571708,45
1574571711,45
1574571714,45
1574571717,46
1574571720,46
1574571723,46
1574571726,45
1574571729,46
1574571732,46
1574571735,46
1574571738,48
1574571741,48
1574571744,47
1574571747,47
1574571750,46
1574571753,46
1574571756,46
1574571759,48
1574571762,47
1574571765,47
1574571768,46
1574571771,46
1574571774,46
1574571777,47
1574571780,47
1574571783,47
1574571786,47
1574571789,47
1574571792,47
1574571795,48
1574571798,48
1574571801,48
1574571804,46
1574571807,46
1574571810,46
1574571813,45
1574571816,45
1574571819,46
1574571822,46
1574571825,45
1574571828,45
1574571831,45
1574571834,45
1574571837,46
1574571840,46
1574571843,46
1574571846,45
1574571849,45
1574571852,45
1574571855,45
1574571858,48
1574571861,47
1574571864,47
1574571867,46
1574571870,46
1574571873,46
1574571876,45
1574571879,46
1574571882,46
1574571885,45
1574571888,45
1574571891,45
1574571894,45
1574571897,46
1574571900,46
1574571903,46
1574571906,45
1574571909,45
1574571912,45
1574571915,45
1574571918,46
1574571921,46
1574571924,46
1574571927,45
1574571930,45
1574571933,45
1574571936,45
1574571939,46
1574571942,46
1574571945,46
1574571948,45
1574571951,45
1574571954,45
1574571957,47
1574571960,47
1574571963,47
1574571966,47
1574571969,46
1574571972,45
1574571975,49
1574571978,49
1574571981,49
1574571984,49
1574571987,49
1574571990,48
1574571993,47
1574571996,46
1574571999,47
1574572002,47
1574572005,47
1574572008,46
1574572011,45
1574572014,45
1574572017,48
1574572020,48
1574572023,47
1574572026,47
1574572029,46
1574572032,46
1574572035,46
1574572038,46
1574572041,46
1574572044,46
1574572047,45
1574572050,45
1574572053,45
1574572056,45
1574572059,46
1574572062,46
1574572065,46
1574572068,45
1574572071,45
1574572074,45
1574572077,48
1574572080,48
1574572083,47
1574572086,47
1574572089,46
1574572092,49
1574572095,49
1574572098,49
1574572101,49
1574572104,47
1574572107,47
1574572110,49
1574572113,49
1574572116,47
1574572119,47
1574572122,48
1574572125,48
1574572128,47
1574572131,47
1574572134,46
1574572137,46
1574572140,46
1574572143,46
1574572146,45
1574572149,45
1574572152,45
1574572155,45
1574572158,47
1574572161,47
1574572164,46
1574572167,46
1574572170,47
1574572173,47
1574572176,47
1574572179,47
1574572182,46
1574572185,46
1574572188,46
1574572191,47
1574572194,48
1574572197,48
1574572200,48
1574572203,48
1574572206,48
1574572209,47
1574572212,47
1574572215,46
1574572218,47
1574572221,47
1574572224,46
1574572227,46
1574572230,46
1574572233,45
1574572236,47
1574572239,47
1574572242,47
1574572245,47
1574572248,47
1574572251,47
1574572254,47
1574572257,47
1574572260,47
1574572263,47
1574572266,47
1574572269,47
1574572272,47
1574572275,47
1574572278,47
1574572281,47
1574572284,47
1574572287,47
1574572290,47
1574572293,47
1574572296,47
1574572299,47
1574572302,47
1574572305,47
1574572308,47
1574572311,47
1574572314,48
1574572317,48
1574572320,47
1574572323,47
1574572326,48
1574572329,48
1574572332,47
1574572335,46
1574572338,47
1574572341,47
1574572344,47
1574572347,47
1574572350,46
1574572353,46
1574572356,45
1574572359,46
1574572362,46
1574572365,46
1574572368,46
1574572371,46
1574572374,45
1574572377,45
1574572380,46
1574572383,46
1574572386,45
1574572389,45
1574572392,45
1574572395,45
1574572398,46
1574572401,46
1574572404,46
1574572407,45
1574572410,45
1574572413,45
1574572416,45
1574572419,46
1574572422,46
1574572425,46
1574572428,45
1574572431,45
1574572434,45
1574572437,45
1574572440,47
1574572443,47
1574572446,46
1574572449,46
1574572452,45
1574572455,45
1574572458,46
1574572461,46
1574572464,46
1574572467,45
1574572470,45
1574572473,45
1574572476,45
1574572479,46
1574572482,46
1574572485,46
1574572488,45
1574572491,45
1574572494,45
1574572497,45
1574572500,46
1574572503,46
1574572506,45
1574572509,45
1574572512,45
1574572515,45
1574572518,46
1574572521,46
1574572524,46
1574572527,45
1574572530,45
1574572533,45
1574572536,45
1574572539,46
1574572542,46
1574572545,46
1574572548,45
1574572551,45
1574572554,45
1574572557,45
1574572560,46
1574572563,46
1574572566,45
1574572569,45
1574572572,45
1574572575,45
1574572578,46
1574572581,46
1574572584,46
1574572587,45
1574572590,45
1574572593,45
1574572596,45
1574572599,46
1574572602,46
1574572605,46
1574572608,45
1574572611,45
1574572614,45
1574572617,45
1574572620,46
1574572623,46
1574572626,45
1574572629,45
1574572632,45
1574572635,45
1574572638,46
1574572641,46
1574572644,46
1574572647,45
1574572650,45
1574572653,45
1574572656,45
1574572659,46
1574572662,46
1574572665,46
1574572668,45
1574572671,45
1574572674,45
1574572677,45
1574572680,46
1574572683,46
1574572686,45
1574572689,45
1574572692,45
1574572695,45
1574572698,46
1574572701,46
1574572704,46
1574572707,45
1574572710,45
1574572713,45
1574572716,45
1574572719,46
1574572722,46
1574572725,46
1574572728,45
1574572731,45
1574572734,45
1574572737,45
1574572740,46
1574572743,46
1574572746,45
1574572749,45
1574572752,45
1574572755,45
1574572758,46
1574572761,46
1574572764,46
1574572767,45
1574572770,45
1574572773,45
1574572776,45
1574572779,46
1574572782,46
1574572785,46
1574572788,45
1574572791,45
1574572794,45
1574572797,45
1574572800,45
1574572803,45
1574572806,45
1574572809,45
1574572812,45
1574572815,45
1574572818,45
1574572821,45
1574572824,45
1574572827,45
1574572830,45
1574572833,45
1574572836,45
1574572839,45
1574572842,45
1574572845,45
1574572848,45
1574572851,45
1574572854,45
1574572857,45
1574572860,45
1574572863,45
1574572866,45
1574572869,45
1574572872,45
1574572875,45
1574572878,45
1574572881,45
1574572884,45
1574572887,45
1574572890,45
1574572893,45
1574572896,45
1574572899,45
1574572902,45
1574572905,45
1574572908,45
1574572911,45
1574572914,45
1574572917,45
1574572920,45
1574572923,45
1574572926,45
1574572929,45
1574572932,45
1574572935,45
1574572938,45
1574572941,45
1574572944,45
1574572947,45
1574572950,45
1574572953,45
1574572956,45
1574572959,45
1574572962,45
1574572965,45
1574572968,45
1574572971,45
1574572974,45
1574572977,45
1574572980,45
1574572983,45
1574572986,45
1574572989,45
1574572992,45
1574572995,45
1574572998,45
1574573001,45
1574576120,45
1574576123,45
1574576126,45
1574576129,45
1574576132,45
1574576135,45
1574576138,45
1574576141,45
1574576144,45
1574576147,45
1574576150,45
1574576153,45
1574576156,45
1574577360,45
1574577362,45
1574577365,45
1574577368,45
1574577371,45
1574577374,45
1574577377,45
1574577380,45
1574577383,45
1574577386,45
1574577389,45
1574577392,45
1574579589,45
1574579592,45
1574579595,45
1574579598,45
1574579601,45
1574579604,45
1574579607,45
1574579610,45
1574579613,45
1574579616,45
1574579619,45
1574579622,45
1574579625,45
1574580202,45
1574580205,45
1574580208,45
1574580211,45
1574581423,46
1574581423,46
1574581423,46
1574581426,46
1574581429,46
1574581432,46
1574581435,46
1574581438,46
1574581441,46
1574581444,46
1574581447,46
1574581450,46
1574581453,46
1574581456,46
1574582665,46
1574582665,46
1574582666,46
1574582669,46
1574582672,46
1574582675,46
1574582678,46
1574582681,46
1574582684,46
1574582687,45
1574582690,45
1574582693,45
1574582696,45
1574582699,45
1574584946,45
1574584946,45
1574584949,45
1574584952,45
1574584955,45
1574584958,45
1574584961,45
1574584964,45
1574584967,45
1574584970,45
1574584973,45
1574584976,45
1574584979,45
1574586132,45
1574586132,45
1574586134,45
1574586137,45
1574586140,45
1574586143,45
1574586146,45
1574586149,45
1574586152,45
1574586155,45
1574586158,45
1574586161,45
1574586164,45
1574586167,45
1574588485,45
1574588486,45
1574588489,45
1574588492,45
1574588495,45
1574588498,45
1574588501,45
1574588504,45
1574588507,45
1574588510,45
1574588513,45
1574588516,45
1574588519,45
1574589648,45
1574589649,45
1574589651,45
1574589654,45
1574589657,45
1574589660,45
1574589663,45
1574589666,45
1574589669,45
1574589672,45
1574589675,45
1574589678,45
1574589682,45
1574590883,45
1574590886,45
1574590889,45
1574590892,45
1574590895,45
1574590898,45
