t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1574560323,1,0.003236,0.000000,0.000000,0.000000,events/second
1574560326,1,0.003205,0.000000,0.000000,0.000000,events/second
1574560329,1,0.003175,0.000000,0.000000,0.000000,events/second
1574560332,1,0.003145,0.000000,0.000000,0.000000,events/second
1574560335,1,0.003115,0.000000,0.000000,0.000000,events/second
1574560338,1,0.003086,0.000000,0.000000,0.000000,events/second
1574560341,1,0.003058,0.000000,0.000000,0.000000,events/second
1574560344,1,0.003030,0.000000,0.000000,0.000000,events/second
1574560347,1,0.003003,0.000000,0.000000,0.000000,events/second
1574560350,1,0.002976,0.000000,0.000000,0.000000,events/second
1574560353,1,0.002950,0.000000,0.000000,0.000000,events/second
1574560356,1,0.002924,0.000000,0.000000,0.000000,events/second
1574560359,1,0.002899,0.000000,0.000000,0.000000,events/second
1574560362,1,0.002874,0.000000,0.000000,0.000000,events/second
1574560365,1,0.002849,0.000000,0.000000,0.000000,events/second
1574560368,1,0.002825,0.000000,0.000000,0.000000,events/second
1574560371,1,0.002801,0.000000,0.000000,0.000000,events/second
1574560374,1,0.002778,0.000000,0.000000,0.000000,events/second
1574560377,1,0.002755,0.000000,0.000000,0.000000,events/second
1574560380,1,0.002732,0.000000,0.000000,0.000000,events/second
1574560383,1,0.002710,0.000000,0.000000,0.000000,events/second
1574560386,1,0.002688,0.000000,0.000000,0.000000,events/second
1574560389,1,0.002667,0.000000,0.000000,0.000000,events/second
1574560392,1,0.002646,0.000000,0.000000,0.000000,events/second
1574560395,1,0.002625,0.000000,0.000000,0.000000,events/second
1574560398,1,0.002604,0.000000,0.000000,0.000000,events/second
1574560401,1,0.002584,0.000000,0.000000,0.000000,events/second
1574560404,1,0.002564,0.000000,0.000000,0.000000,events/second
1574560407,1,0.002545,0.000000,0.000000,0.000000,events/second
1574560410,1,0.002525,0.000000,0.000000,0.000000,events/second
1574560413,1,0.002506,0.000000,0.000000,0.000000,events/second
1574560416,1,0.002488,0.000000,0.000000,0.000000,events/second
1574560419,1,0.002469,0.000000,0.000000,0.000000,events/second
1574560422,1,0.002451,0.000000,0.000000,0.000000,events/second
1574560425,1,0.002433,0.000000,0.000000,0.000000,events/second
1574560428,1,0.002415,0.000000,0.000000,0.000000,events/second
1574560431,1,0.002398,0.000000,0.000000,0.000000,events/second
1574560434,1,0.002381,0.000000,0.000000,0.000000,events/second
1574560437,1,0.002364,0.000000,0.000000,0.000000,events/second
1574560440,1,0.002347,0.000000,0.000000,0.000000,events/second
1574560443,1,0.002331,0.000000,0.000000,0.000000,events/second
1574560446,1,0.002315,0.000000,0.000000,0.000000,events/second
1574560449,1,0.002299,0.000000,0.000000,0.000000,events/second
1574560452,1,0.002283,0.000000,0.000000,0.000000,events/second
1574560455,1,0.002268,0.000000,0.000000,0.000000,events/second
1574560458,1,0.002252,0.000000,0.000000,0.000000,events/second
1574560461,1,0.002237,0.000000,0.000000,0.000000,events/second
1574560464,1,0.002222,0.000000,0.000000,0.000000,events/second
1574560467,1,0.002208,0.000000,0.000000,0.000000,events/second
1574560470,1,0.002193,0.000000,0.000000,0.000000,events/second
1574560473,1,0.002179,0.000000,0.000000,0.000000,events/second
1574560476,1,0.002165,0.000000,0.000000,0.000000,events/second
1574560479,1,0.002151,0.000000,0.000000,0.000000,events/second
1574560482,1,0.002137,0.000000,0.000000,0.000000,events/second
1574560485,1,0.002123,0.000000,0.000000,0.000000,events/second
1574560488,1,0.002110,0.000000,0.000000,0.000000,events/second
1574560491,1,0.002096,0.000000,0.000000,0.000000,events/second
1574560494,1,0.002083,0.000000,0.000000,0.000000,events/second
1574560497,1,0.002070,0.000000,0.000000,0.000000,events/second
1574560500,1,0.002058,0.000000,0.000000,0.000000,events/second
1574560503,1,0.002045,0.000000,0.000000,0.000000,events/second
1574560506,1,0.002033,0.000000,0.000000,0.000000,events/second
1574560509,1,0.002020,0.000000,0.000000,0.000000,events/second
1574560512,1,0.002008,0.000000,0.000000,0.000000,events/second
1574560515,1,0.001996,0.000000,0.000000,0.000000,events/second
1574560518,1,0.001984,0.000000,0.000000,0.000000,events/second
1574560521,1,0.001972,0.000000,0.000000,0.000000,events/second
1574560524,1,0.001961,0.000000,0.000000,0.000000,events/second
1574560527,1,0.001949,0.000000,0.000000,0.000000,events/second
1574560530,1,0.001938,0.000000,0.000000,0.000000,events/second
1574560533,1,0.001927,0.000000,0.000000,0.000000,events/second
1574560536,1,0.001916,0.000000,0.000000,0.000000,events/second
1574560539,1,0.001905,0.000000,0.000000,0.000000,events/second
1574560542,1,0.001894,0.000000,0.000000,0.000000,events/second
1574560545,1,0.001883,0.000000,0.000000,0.000000,events/second
